Datetime,close,high,low,open,volume
,AMZN,AMZN,AMZN,AMZN,AMZN
2025-10-31 14:30,247.39500427246094,250.5,246.9499969482422,250.1999969482422,19876481
2025-10-31 14:35,249.16000366210938,249.9499969482422,247.36000061035156,247.40269470214844,5696771
2025-10-31 14:40,248.23500061035156,249.4199981689453,248.1999969482422,249.16329956054688,3281890
2025-10-31 14:45,248.24000549316406,248.99000549316406,247.302001953125,248.2375030517578,3838522
2025-10-31 14:50,248.889892578125,249.74000549316406,248.1300048828125,248.2729949951172,2607696
2025-10-31 14:55,248.58999633789062,249.9499969482422,248.39999389648438,248.88999938964844,2422968
2025-10-31 15:00,248.28759765625,248.9199981689453,247.67999267578125,248.64999389648438,2517523
2025-10-31 15:05,247.39999389648438,248.3000030517578,246.61000061035156,248.27049255371094,1886995
2025-10-31 15:10,246.41000366210938,247.75,246.2100067138672,247.4199981689453,1544082
2025-10-31 15:15,246.625,249.85000610351562,246.27000427246094,246.4499969482422,1620630
2025-10-31 15:20,247.21380615234375,247.61990356445312,246.3000946044922,246.61000061035156,1391227
2025-10-31 15:25,246.5500030517578,247.39990234375,245.39999389648438,247.21499633789062,1657655
2025-10-31 15:30,245.61000061035156,246.5749969482422,245.19009399414062,246.57000732421875,1284719
2025-10-31 15:35,246.19290161132812,246.42999267578125,245.1199951171875,245.60000610351562,1616540
2025-10-31 15:40,247.23260498046875,247.25,245.95010375976562,246.19000244140625,1320913
2025-10-31 15:45,247.1699981689453,247.97999572753906,246.9199981689453,247.24000549316406,1521333
2025-10-31 15:50,247.38999938964844,247.75,247.02999877929688,247.16470336914062,1172133
2025-10-31 15:55,246.6011962890625,247.42999267578125,246.60000610351562,247.38999938964844,30732453
2025-10-31 16:00,245.89999389648438,247.05999755859375,245.86000061035156,246.60000610351562,0
2025-10-31 16:05,246.27450561523438,246.47999572753906,245.72999572753906,245.91000366210938,952401
2025-10-31 16:10,245.7899932861328,246.39999389648438,245.58999633789062,246.25,728376
2025-10-31 16:15,246.42999267578125,246.52999877929688,245.77999877929688,245.78500366210938,742852
2025-10-31 16:20,246.82000732421875,246.92999267578125,246.30999755859375,246.4250030517578,743465
2025-10-31 16:25,247.7899932861328,247.8300018310547,246.69000244140625,246.82000732421875,1579394
2025-10-31 16:30,248.57569885253906,248.7310028076172,247.66000366210938,247.8000030517578,1524971
2025-10-31 16:35,248.1199951171875,248.8300018310547,248.0399932861328,248.58999633789062,1072418
2025-10-31 16:40,248.21499633789062,248.33999633789062,247.4600067138672,248.11000061035156,1054793
2025-10-31 16:45,247.93240356445312,248.64999389648438,247.77999877929688,248.2100067138672,905767
2025-10-31 16:50,247.94000244140625,248.5399932861328,247.75,247.9499969482422,691847
2025-10-31 16:55,246.97950744628906,248.02999877929688,246.7100067138672,247.97000122070312,999577
2025-10-31 17:00,246.6739959716797,246.99000549316406,246.35000610351562,246.97999572753906,716228
2025-10-31 17:05,246.00999450683594,247.089599609375,245.94500732421875,246.64999389648438,690542
2025-10-31 17:10,245.77000427246094,246.2698974609375,245.6300048828125,245.99000549316406,725395
2025-10-31 17:15,245.64999389648438,245.9600067138672,245.38999938964844,245.75999450683594,904209
2025-10-31 17:20,245.33999633789062,249.0,244.67010498046875,245.67990112304688,1088510
2025-10-31 17:25,245.8000030517578,246.32000732421875,245.15499877929688,245.33999633789062,692241
2025-10-31 17:30,246.10000610351562,246.47779846191406,245.6199951171875,245.80999755859375,585059
2025-10-31 17:35,246.42999267578125,246.6486053466797,246.0800018310547,246.1199951171875,437695
2025-10-31 17:40,246.02999877929688,246.42999267578125,245.8000030517578,246.4250030517578,444152
2025-10-31 17:45,246.0988006591797,246.61000061035156,245.77000427246094,246.0399932861328,550535
2025-10-31 17:50,246.1999969482422,246.3000030517578,245.8553009033203,246.10499572753906,462664
2025-10-31 17:55,245.9149932861328,246.3000030517578,245.72000122070312,246.19500732421875,407447
2025-10-31 18:00,245.96499633789062,246.17999267578125,245.82009887695312,245.89500427246094,393392
2025-10-31 18:05,246.1199951171875,246.1999969482422,245.83999633789062,245.96499633789062,573355
2025-10-31 18:10,245.61000061035156,246.22999572753906,245.3300018310547,246.10000610351562,541422
2025-10-31 18:15,245.08250427246094,245.62989807128906,244.82009887695312,245.5998992919922,578282
2025-10-31 18:20,245.17999267578125,245.30999755859375,244.9949951171875,245.07000732421875,460347
2025-10-31 18:25,246.02499389648438,246.17599487304688,245.125,245.18499755859375,573363
2025-10-31 18:30,245.88999938964844,246.36000061035156,245.77999877929688,246.0399932861328,517372
2025-10-31 18:35,246.0800018310547,246.2198944091797,245.72999572753906,245.88999938964844,462884
2025-10-31 18:40,246.77999877929688,246.7899932861328,245.8800048828125,246.1199951171875,422638
2025-10-31 18:45,246.69000244140625,246.83999633789062,246.42999267578125,246.75999450683594,426214
2025-10-31 18:50,246.94000244140625,246.94000244140625,246.50999450683594,246.70179748535156,416960
2025-10-31 18:55,246.49000549316406,246.9600067138672,246.4499969482422,246.9199981689453,445891
2025-10-31 19:00,246.69000244140625,246.9398956298828,246.36000061035156,246.49000549316406,540141
2025-10-31 19:05,246.75439453125,246.89999389648438,246.4949951171875,246.67999267578125,367008
2025-10-31 19:10,246.69979858398438,246.9600067138672,246.61000061035156,246.7550048828125,331579
2025-10-31 19:15,246.91000366210938,246.97000122070312,246.5800018310547,246.73500061035156,316535
2025-10-31 19:20,247.60000610351562,247.7899932861328,246.89999389648438,246.9250030517578,641936
2025-10-31 19:25,247.60000610351562,247.7299041748047,247.22999572753906,247.60049438476562,456522
2025-10-31 19:30,247.6999969482422,247.94000244140625,247.52000427246094,247.60000610351562,630570
2025-10-31 19:35,247.6840057373047,247.7100067138672,247.35000610351562,247.69500732421875,512184
2025-10-31 19:40,247.5399932861328,247.8000030517578,247.46009826660156,247.69000244140625,388086
2025-10-31 19:45,247.0489959716797,247.61000061035156,246.94000244140625,247.5399932861328,447471
2025-10-31 19:50,247.0050048828125,247.07369995117188,246.8074951171875,247.0500030517578,364071
2025-10-31 19:55,246.91000366210938,247.02000427246094,246.66000366210938,247.01499938964844,339928
2025-10-31 20:00,246.1699981689453,247.0399932861328,246.16000366210938,246.91000366210938,528961
2025-10-31 20:05,246.25,246.5500030517578,246.11000061035156,246.1699981689453,517116
2025-10-31 20:10,246.49429321289062,246.52999877929688,246.02000427246094,246.22500610351562,597782
2025-10-31 20:15,246.63999938964844,246.8000030517578,246.38999938964844,246.50999450683594,549549
2025-10-31 20:20,246.42999267578125,246.88999938964844,246.36019897460938,246.625,442014
2025-10-31 20:25,246.85220336914062,246.90989685058594,246.22999572753906,246.43499755859375,530223
2025-10-31 20:30,247.30999755859375,247.35049438476562,246.63999938964844,246.8300018310547,692834
2025-10-31 20:35,247.0399932861328,247.5,246.97000122070312,247.30999755859375,822616
2025-10-31 20:40,246.82000732421875,247.2469024658203,246.75999450683594,247.0399932861328,861811
2025-10-31 20:45,245.9600067138672,246.8249969482422,245.83999633789062,246.82000732421875,943854
2025-10-31 20:50,244.5500030517578,246.44000244140625,244.19000244140625,245.9600067138672,1897216
2025-10-31 20:55,244.22000122070312,245.16990661621094,243.97999572753906,244.54989624023438,18097267
2025-11-03 15:30,258.364013671875,258.364013671875,255.10000610351562,255.63999938964844,11405985
2025-11-03 15:35,255.75,258.6000061035156,255.4499969482422,258.3699951171875,2867036
2025-11-03 15:40,257.3999938964844,257.8999938964844,255.3699951171875,255.73049926757812,2293768
2025-11-03 15:45,256.1549987792969,258.25,256.0,257.4100036621094,1518210
2025-11-03 15:50,254.8300018310547,256.55999755859375,254.7899932861328,256.19000244140625,1304396
2025-11-03 15:55,255.3802032470703,255.52999877929688,254.5574951171875,254.81350708007812,1084889
2025-11-03 16:00,255.0,255.77999877929688,254.92999267578125,255.3800048828125,875373
2025-11-03 16:05,256.2200012207031,256.4599914550781,254.60000610351562,255.0198974609375,1529961
2025-11-03 16:10,256.6050109863281,257.45001220703125,256.0,256.18060302734375,1305974
2025-11-03 16:15,256.2300109863281,256.8500061035156,255.89999389648438,256.6050109863281,715170
2025-11-03 16:20,255.3699951171875,256.239990234375,255.2899932861328,256.239990234375,618615
2025-11-03 16:25,255.33999633789062,256.09991455078125,255.29139709472656,255.29139709472656,694553
2025-11-03 16:30,255.24169921875,255.3800048828125,254.99000549316406,255.33999633789062,903525
2025-11-03 16:35,255.81829833984375,255.8800048828125,255.02499389648438,255.25,770471
2025-11-03 16:40,256.70098876953125,256.8599853515625,255.7100067138672,255.82000732421875,839890
2025-11-03 16:45,255.9508056640625,256.7799072265625,255.85000610351562,256.71990966796875,587188
2025-11-03 16:50,255.24000549316406,256.08880615234375,255.1999969482422,255.97000122070312,575238
2025-11-03 16:55,255.1199951171875,255.4250030517578,254.99000549316406,255.23500061035156,588395
2025-11-03 17:00,255.46859741210938,255.52000427246094,254.99000549316406,255.1300048828125,561975
2025-11-03 17:05,255.72999572753906,255.9550018310547,254.99000549316406,255.4499969482422,872123
2025-11-03 17:10,255.72000122070312,255.85000610351562,255.3699951171875,255.74000549316406,536952
2025-11-03 17:15,255.9250030517578,256.3800048828125,255.7100067138672,255.72999572753906,668515
2025-11-03 17:20,256.3800964355469,256.5400085449219,255.9250030517578,255.94000244140625,600844
2025-11-03 17:25,255.4600067138672,256.46881103515625,255.35000610351562,256.4100036621094,556966
2025-11-03 17:30,255.27000427246094,255.66000366210938,255.1699981689453,255.4550018310547,415309
2025-11-03 17:35,255.56500244140625,255.75,255.07000732421875,255.2550048828125,511641
2025-11-03 17:40,255.2248992919922,255.64999389648438,255.14999389648438,255.58999633789062,419730
2025-11-03 17:45,254.97000122070312,255.4600067138672,253.89999389648438,255.2200927734375,1024618
2025-11-03 17:50,254.9499969482422,255.10000610351562,254.63999938964844,254.9499969482422,465022
2025-11-03 17:55,256.0,256.0199890136719,254.89999389648438,254.94000244140625,580834
