Datetime,close,high,low,open,volume
,MSFT,MSFT,MSFT,MSFT,MSFT
2025-10-31 14:30,525.5,529.3200073242188,524.9600219726562,528.8049926757812,1132706
2025-10-31 14:35,523.739990234375,526.4000244140625,523.72998046875,525.4849853515625,339186
2025-10-31 14:40,521.7449951171875,524.0466918945312,520.0999755859375,523.6954956054688,527410
2025-10-31 14:45,519.6400146484375,522.2899780273438,519.5700073242188,521.75,520299
2025-10-31 14:50,520.9949951171875,521.22998046875,519.5650024414062,519.7150268554688,374721
2025-10-31 14:55,519.239990234375,521.0999755859375,517.8200073242188,520.97998046875,496278
2025-10-31 15:00,517.4063110351562,519.5750122070312,517.1199951171875,519.27001953125,438601
2025-10-31 15:05,515.7949829101562,518.0,515.1099853515625,517.3350219726562,631051
2025-10-31 15:10,515.5999755859375,516.6599731445312,515.0999755859375,515.8900146484375,582064
2025-10-31 15:15,517.52001953125,517.9199829101562,515.4249877929688,515.5800170898438,429308
2025-10-31 15:20,516.3699951171875,517.919921875,515.5999755859375,517.5,349690
2025-10-31 15:25,518.0,518.0999145507812,516.2100219726562,516.3350219726562,285011
2025-10-31 15:30,518.1300048828125,518.719970703125,517.5,517.9199829101562,349682
2025-10-31 15:35,518.4000244140625,518.919921875,517.9500122070312,518.1300048828125,208788
2025-10-31 15:40,519.1400146484375,519.1799926757812,518.25,518.364990234375,223969
2025-10-31 15:45,520.1500244140625,520.2100219726562,519.0399780273438,519.1400146484375,244912
2025-10-31 15:50,520.489990234375,520.719970703125,519.85400390625,520.1699829101562,234408
2025-10-31 15:55,520.9400024414062,520.989990234375,520.0999755859375,520.469970703125,187367
2025-10-31 16:00,521.1400146484375,521.3800048828125,520.3400268554688,520.91748046875,228517
2025-10-31 16:05,521.4000244140625,521.969970703125,521.0999755859375,521.125,185936
2025-10-31 16:10,520.280029296875,521.4550170898438,520.2000732421875,521.3800048828125,181217
2025-10-31 16:15,521.89501953125,521.9500122070312,519.8699951171875,520.2550048828125,193453
2025-10-31 16:20,521.2999877929688,522.0,521.0549926757812,521.89501953125,170624
2025-10-31 16:25,519.39501953125,521.3751220703125,519.0599975585938,521.239990234375,228748
2025-10-31 16:30,519.9600219726562,520.4400024414062,519.0499877929688,519.469970703125,187716
2025-10-31 16:35,518.47998046875,520.1500244140625,518.47998046875,519.9299926757812,210745
2025-10-31 16:40,517.375,518.4299926757812,516.844970703125,518.2999877929688,330625
2025-10-31 16:45,516.97998046875,518.3800048828125,516.6900024414062,517.2999877929688,217759
2025-10-31 16:50,516.8400268554688,517.7899780273438,516.7100219726562,516.989990234375,249067
2025-10-31 16:55,516.6500244140625,516.8900146484375,516.47998046875,516.8350219726562,148049
2025-10-31 17:00,517.090087890625,517.280029296875,515.9100952148438,516.6439819335938,215998
2025-10-31 17:05,517.0599975585938,517.8419799804688,517.0499877929688,517.0499877929688,164976
2025-10-31 17:10,517.0900268554688,517.3150024414062,516.8499755859375,517.0,133725
2025-10-31 17:15,516.02001953125,517.1685180664062,516.02001953125,517.1400146484375,144286
2025-10-31 17:20,516.8599853515625,516.91748046875,516.0,516.0999755859375,134174
2025-10-31 17:25,517.6898803710938,517.8400268554688,516.8499755859375,516.8599853515625,126350
2025-10-31 17:30,517.7899780273438,518.6395263671875,517.5999755859375,517.625,173899
2025-10-31 17:35,518.280029296875,518.4199829101562,517.6799926757812,517.72998046875,99820
2025-10-31 17:40,517.5800170898438,518.3900146484375,517.5,518.2650146484375,141206
2025-10-31 17:45,517.6749877929688,517.819091796875,517.1199951171875,517.5399780273438,103997
2025-10-31 17:50,517.0599975585938,517.8400268554688,517.0,517.6199951171875,94578
2025-10-31 17:55,517.2650146484375,517.409912109375,517.02001953125,517.219970703125,75250
2025-10-31 18:00,516.8300170898438,517.5,516.6500244140625,517.2899780273438,110242
2025-10-31 18:05,517.25,517.27001953125,516.7459716796875,516.8300170898438,93415
2025-10-31 18:10,516.8699951171875,517.2593994140625,516.5399780273438,517.1900024414062,115395
2025-10-31 18:15,516.1599731445312,516.8499755859375,516.1599731445312,516.8499755859375,93611
2025-10-31 18:20,516.489990234375,516.7100219726562,515.9201049804688,516.197998046875,116211
2025-10-31 18:25,516.5,516.760009765625,516.1300048828125,516.5399780273438,105247
2025-10-31 18:30,516.5850219726562,517.1900024414062,516.3800048828125,516.5250244140625,118132
2025-10-31 18:35,516.409912109375,516.8400268554688,516.2899780273438,516.58251953125,110373
2025-10-31 18:40,516.47998046875,516.594970703125,515.9400024414062,516.3699951171875,108291
2025-10-31 18:45,516.4774780273438,516.8201293945312,516.2999877929688,516.4650268554688,94313
2025-10-31 18:50,516.8599853515625,517.2050170898438,516.4000244140625,516.4500122070312,101001
2025-10-31 18:55,516.6849975585938,517.0,516.4500122070312,516.8400268554688,119600
2025-10-31 19:00,517.5999755859375,517.5999755859375,516.6400146484375,516.6699829101562,120879
2025-10-31 19:05,517.969970703125,518.4099731445312,517.4500732421875,517.6699829101562,135825
2025-10-31 19:10,518.1599731445312,518.3699951171875,517.7930297851562,517.9749755859375,99035
2025-10-31 19:15,517.469970703125,518.2299194335938,517.3499755859375,518.1964111328125,109944
2025-10-31 19:20,517.6182250976562,517.7000122070312,517.182373046875,517.4500122070312,118928
2025-10-31 19:25,517.1226806640625,517.719970703125,517.0,517.625,90166
2025-10-31 19:30,516.75,517.1699829101562,516.655029296875,517.0999755859375,108989
2025-10-31 19:35,517.0859985351562,517.1199951171875,516.5850219726562,516.7550048828125,86417
2025-10-31 19:40,516.7000122070312,517.1063232421875,516.6500244140625,517.0900268554688,89754
2025-10-31 19:45,516.4550170898438,516.755615234375,516.1099853515625,516.7349853515625,152469
2025-10-31 19:50,516.10009765625,516.3900146484375,516.0800170898438,516.3900146484375,121455
2025-10-31 19:55,517.2899780273438,517.3150024414062,516.0800170898438,516.1199951171875,147043
2025-10-31 20:00,517.375,517.9299926757812,517.1099853515625,517.260009765625,140501
2025-10-31 20:05,517.7100219726562,518.0,517.3250122070312,517.364990234375,122153
2025-10-31 20:10,517.4299926757812,518.14599609375,517.3200073242188,517.7100219726562,117925
2025-10-31 20:15,517.6950073242188,517.8599853515625,517.0,517.3900146484375,126991
2025-10-31 20:20,518.5150146484375,518.5800170898438,517.5900268554688,517.6951293945312,136892
2025-10-31 20:25,518.7100219726562,518.7999267578125,518.25,518.5349731445312,165401
2025-10-31 20:30,519.5885009765625,519.6199951171875,518.590087890625,518.6699829101562,204658
2025-10-31 20:35,518.6199951171875,519.5999755859375,518.52001953125,519.5499877929688,227055
2025-10-31 20:40,518.9400024414062,518.989990234375,518.155029296875,518.614990234375,222090
2025-10-31 20:45,517.6400146484375,518.9000244140625,517.4099731445312,518.8499755859375,316278
